rShldrBendx,rShldrBendy,rShldrBendz,rForearmBendx,rForearmBendy,rForearmBendz,rHandx,rHandy,rHandz,rThumb2x,rThumb2y,rThumb2z,rMid1x,rMid1y,rMid1z,lShldrBendx,lShldrBendy,lShldrBendz,lForearmBendx,lForearmBendy,lForearmBendz,lHandx,lHandy,lHandz,lThumb2x,lThumb2y,lThumb2z,lMid1x,lMid1y,lMid1z,lEarx,lEary,lEarz,lEyex,lEyey,lEyez,rEarx,rEary,rEarz,rEyex,rEyey,rEyez,Nosex,Nosey,Nosez,rThighBendx,rThighBendy,rThighBendz,rShinx,rShiny,rShinz,rFootx,rFooty,rFootz,rToex,rToey,rToez,lThighBendx,lThighBendy,lThighBendz,lShinx,lShiny,lShinz,lFootx,lFooty,lFootz,lToex,lToey,lToez,abdomenUpperx,abdomenUppery,abdomenUpperz,hipx,hipy,hipz,headx,heady,headz,neckx,necky,neckz,spinex,spiney,spinez,score,pose
-9.457621,-9.457621,-9.457621,-15.3708,-15.3708,-15.3708,-12.10213,-12.10213,-12.10213,-7.396529,-7.396529,-7.396529,-12.96249,-12.96249,-12.96249,33.54117,33.54117,33.54117,39.66262,39.66262,39.66262,42.12291,42.12291,42.12291,39.07124,39.07124,39.07124,44.30877,44.30877,44.30877,22.63567,22.63567,22.63567,18.9081,18.9081,18.9081,6.292272,6.292272,6.292272,11.23073,11.23073,11.23073,14.54498,14.54498,14.54498,-0.8589016,-0.8589016,-0.8589016,-7.263215,-7.263215,-7.263215,-7.480967,-7.480967,-7.480967,-11.72931,-11.72931,-11.72931,23.96101,23.96101,23.96101,31.8796,31.8796,31.8796,38.86025,38.86025,38.86025,38.12572,38.12572,38.12572,11.71605,11.71605,11.71605,11.63355,11.63355,11.63355,14.77122,14.77122,14.77122,12.04178,12.04178,12.04178,11.71605,11.71605,11.71605,0.80431,stand
-9.297166,-9.297166,-9.297166,-15.64018,-15.64018,-15.64018,-12.21396,-12.21396,-12.21396,-7.384215,-7.384215,-7.384215,-12.94918,-12.94918,-12.94918,33.10587,33.10587,33.10587,39.5491,39.5491,39.5491,41.68174,41.68174,41.68174,38.52751,38.52751,38.52751,44.04729,44.04729,44.04729,22.44694,22.44694,22.44694,18.57535,18.57535,18.57535,6.083088,6.083088,6.083088,11.12234,11.12234,11.12234,14.32499,14.32499,14.32499,-1.087804,-1.087804,-1.087804,-7.457797,-7.457797,-7.457797,-7.480058,-7.480058,-7.480058,-11.95726,-11.95726,-11.95726,23.79507,23.79507,23.79507,31.57108,31.57108,31.57108,38.72481,38.72481,38.72481,37.97338,37.97338,37.97338,11.49223,11.49223,11.49223,11.42293,11.42293,11.42293,14.55641,14.55641,14.55641,11.90435,11.90435,11.90435,11.49223,11.49223,11.49223,0.810867,stand
-9.32915,-9.32915,-9.32915,-16.15857,-16.15857,-16.15857,-12.6522,-12.6522,-12.6522,-7.561046,-7.561046,-7.561046,-13.27726,-13.27726,-13.27726,32.62979,32.62979,32.62979,39.3892,39.3892,39.3892,41.10928,41.10928,41.10928,37.81741,37.81741,37.81741,43.61548,43.61548,43.61548,22.19421,22.19421,22.19421,18.30557,18.30557,18.30557,5.891808,5.891808,5.891808,10.93267,10.93267,10.93267,14.02335,14.02335,14.02335,-1.36579,-1.36579,-1.36579,-7.550552,-7.550552,-7.550552,-7.650857,-7.650857,-7.650857,-12.39332,-12.39332,-12.39332,23.49588,23.49588,23.49588,31.28182,31.28182,31.28182,38.51173,38.51173,38.51173,37.90026,37.90026,37.90026,11.25198,11.25198,11.25198,11.15851,11.15851,11.15851,14.35042,14.35042,14.35042,11.65032,11.65032,11.65032,11.25198,11.25198,11.25198,0.8074121,stand
-9.076622,-9.076622,-9.076622,-16.96047,-16.96047,-16.96047,-13.41495,-13.41495,-13.41495,-7.830764,-7.830764,-7.830764,-13.90486,-13.90486,-13.90486,31.84734,31.84734,31.84734,39.39351,39.39351,39.39351,40.80772,40.80772,40.80772,37.36802,37.36802,37.36802,43.24737,43.24737,43.24737,21.39843,21.39843,21.39843,17.79789,17.79789,17.79789,5.481095,5.481095,5.481095,10.56996,10.56996,10.56996,13.7447,13.7447,13.7447,-1.841002,-1.841002,-1.841002,-7.884956,-7.884956,-7.884956,-7.469456,-7.469456,-7.469456,-13.2212,-13.2212,-13.2212,23.09063,23.09063,23.09063,30.91568,30.91568,30.91568,38.22525,38.22525,38.22525,38.00797,38.00797,38.00797,11.00792,11.00792,11.00792,10.81637,10.81637,10.81637,13.70312,13.70312,13.70312,11.38536,11.38536,11.38536,11.00792,11.00792,11.00792,0.8066993,stand
-9.04347,-9.04347,-9.04347,-17.26743,-17.26743,-17.26743,-13.81114,-13.81114,-13.81114,-8.013754,-8.013754,-8.013754,-14.24825,-14.24825,-14.24825,31.10405,31.10405,31.10405,39.25951,39.25951,39.25951,40.50365,40.50365,40.50365,37.03241,37.03241,37.03241,42.93803,42.93803,42.93803,20.87349,20.87349,20.87349,17.31538,17.31538,17.31538,5.138569,5.138569,5.138569,10.2416,10.2416,10.2416,13.36151,13.36151,13.36151,-2.221929,-2.221929,-2.221929,-8.099983,-8.099983,-8.099983,-7.622227,-7.622227,-7.622227,-13.71711,-13.71711,-13.71711,22.84681,22.84681,22.84681,30.87945,30.87945,30.87945,38.05857,38.05857,38.05857,38.1166,38.1166,38.1166,10.69901,10.69901,10.69901,10.50572,10.50572,10.50572,13.24946,13.24946,13.24946,11.03029,11.03029,11.03029,10.69901,10.69901,10.69901,0.8023729,stand
-9.023819,-9.023819,-9.023819,-17.47627,-17.47627,-17.47627,-14.27433,-14.27433,-14.27433,-8.222678,-8.222678,-8.222678,-14.719,-14.719,-14.719,30.85997,30.85997,30.85997,38.76522,38.76522,38.76522,40.12335,40.12335,40.12335,36.61919,36.61919,36.61919,42.64526,42.64526,42.64526,20.71012,20.71012,20.71012,16.9473,16.9473,16.9473,4.818127,4.818127,4.818127,9.925537,9.925537,9.925537,12.9459,12.9459,12.9459,-2.575201,-2.575201,-2.575201,-8.250597,-8.250597,-8.250597,-7.600876,-7.600876,-7.600876,-14.28772,-14.28772,-14.28772,22.80066,22.80066,22.80066,30.78479,30.78479,30.78479,38.00174,38.00174,38.00174,38.17389,38.17389,38.17389,10.43877,10.43877,10.43877,10.27575,10.27575,10.27575,12.97954,12.97954,12.97954,10.91808,10.91808,10.91808,10.43877,10.43877,10.43877,0.805303,stand
-9.286519,-9.286519,-9.286519,-17.81884,-17.81884,-17.81884,-14.81469,-14.81469,-14.81469,-8.630024,-8.630024,-8.630024,-15.27798,-15.27798,-15.27798,30.81836,30.81836,30.81836,38.529,38.529,38.529,39.86572,39.86572,39.86572,36.37178,36.37178,36.37178,42.47896,42.47896,42.47896,20.54631,20.54631,20.54631,16.65715,16.65715,16.65715,4.446504,4.446504,4.446504,9.674009,9.674009,9.674009,12.6621,12.6621,12.6621,-2.798818,-2.798818,-2.798818,-8.387768,-8.387768,-8.387768,-7.502072,-7.502072,-7.502072,-14.53823,-14.53823,-14.53823,22.79492,22.79492,22.79492,30.91245,30.91245,30.91245,37.96637,37.96637,37.96637,38.21926,38.21926,38.21926,10.19601,10.19601,10.19601,10.09703,10.09703,10.09703,12.6871,12.6871,12.6871,10.76592,10.76592,10.76592,10.19601,10.19601,10.19601,0.8058334,stand
-9.61042,-9.61042,-9.61042,-18.21924,-18.21924,-18.21924,-15.01147,-15.01147,-15.01147,-9.259642,-9.259642,-9.259642,-16.0316,-16.0316,-16.0316,30.09676,30.09676,30.09676,38.54288,38.54288,38.54288,39.52814,39.52814,39.52814,35.88644,35.88644,35.88644,42.15017,42.15017,42.15017,20.30481,20.30481,20.30481,16.40362,16.40362,16.40362,4.071892,4.071892,4.071892,9.413614,9.413614,9.413614,12.43886,12.43886,12.43886,-2.849703,-2.849703,-2.849703,-8.713031,-8.713031,-8.713031,-7.480137,-7.480137,-7.480137,-15.22586,-15.22586,-15.22586,22.78555,22.78555,22.78555,30.6456,30.6456,30.6456,37.85782,37.85782,37.85782,38.2771,38.2771,38.2771,9.908308,9.908308,9.908308,9.938116,9.938116,9.938116,12.38749,12.38749,12.38749,10.24317,10.24317,10.24317,9.908308,9.908308,9.908308,0.8106623,stand
-9.773064,-9.773064,-9.773064,-18.45369,-18.45369,-18.45369,-15.10029,-15.10029,-15.10029,-9.570106,-9.570106,-9.570106,-16.41639,-16.41639,-16.41639,29.71604,29.71604,29.71604,38.52637,38.52637,38.52637,39.31741,39.31741,39.31741,35.60521,35.60521,35.60521,41.96959,41.96959,41.96959,20.17254,20.17254,20.17254,16.2731,16.2731,16.2731,3.894409,3.894409,3.894409,9.294617,9.294617,9.294617,12.34283,12.34283,12.34283,-2.889209,-2.889209,-2.889209,-8.869991,-8.869991,-8.869991,-7.507915,-7.507915,-7.507915,-15.49073,-15.49073,-15.49073,22.76834,22.76834,22.76834,30.48579,30.48579,30.48579,37.796,37.796,37.796,38.31972,38.31972,38.31972,9.751537,9.751537,9.751537,9.845552,9.845552,9.845552,12.23746,12.23746,12.23746,9.971489,9.971489,9.971489,9.751537,9.751537,9.751537,0.809755,stand
-9.866638,-9.866638,-9.866638,-18.55183,-18.55183,-18.55183,-15.14275,-15.14275,-15.14275,-9.737278,-9.737278,-9.737278,-16.60594,-16.60594,-16.60594,29.5208,29.5208,29.5208,38.51511,38.51511,38.51511,39.21908,39.21908,39.21908,35.47447,35.47447,35.47447,41.87912,41.87912,41.87912,20.08981,20.08981,20.08981,16.2104,16.2104,16.2104,3.802485,3.802485,3.802485,9.242599,9.242599,9.242599,12.32021,12.32021,12.32021,-2.909115,-2.909115,-2.909115,-8.944361,-8.944361,-8.944361,-7.533149,-7.533149,-7.533149,-15.61766,-15.61766,-15.61766,22.76334,22.76334,22.76334,30.41499,30.41499,30.41499,37.76427,37.76427,37.76427,38.33495,38.33495,38.33495,9.672718,9.672718,9.672718,9.799915,9.799915,9.799915,12.15262,12.15262,12.15262,9.827083,9.827083,9.827083,9.672718,9.672718,9.672718,0.8095587,stand
-9.878806,-9.878806,-9.878806,-18.61991,-18.61991,-18.61991,-15.3003,-15.3003,-15.3003,-9.729737,-9.729737,-9.729737,-16.93829,-16.93829,-16.93829,29.15357,29.15357,29.15357,38.49414,38.49414,38.49414,39.1125,39.1125,39.1125,35.31411,35.31411,35.31411,41.78737,41.78737,41.78737,20.04233,20.04233,20.04233,16.22662,16.22662,16.22662,3.617794,3.617794,3.617794,9.194771,9.194771,9.194771,12.33005,12.33005,12.33005,-3.056021,-3.056021,-3.056021,-8.989738,-8.989738,-8.989738,-7.654934,-7.654934,-7.654934,-15.93009,-15.93009,-15.93009,22.74163,22.74163,22.74163,30.42642,30.42642,30.42642,37.67403,37.67403,37.67403,38.37182,38.37182,38.37182,9.558186,9.558186,9.558186,9.700496,9.700496,9.700496,12.0309,12.0309,12.0309,9.637382,9.637382,9.637382,9.558186,9.558186,9.558186,0.8080657,stand
-10.09055,-10.09055,-10.09055,-18.68727,-18.68727,-18.68727,-15.48763,-15.48763,-15.48763,-9.952974,-9.952974,-9.952974,-16.14939,-16.14939,-16.14939,29.37956,29.37956,29.37956,38.48759,38.48759,38.48759,39.07945,39.07945,39.07945,35.21401,35.21401,35.21401,41.7317,41.7317,41.7317,19.86984,19.86984,19.86984,16.18102,16.18102,16.18102,3.504811,3.504811,3.504811,9.135197,9.135197,9.135197,12.33282,12.33282,12.33282,-3.354841,-3.354841,-3.354841,-9.016186,-9.016186,-9.016186,-7.702177,-7.702177,-7.702177,-16.15872,-16.15872,-16.15872,22.63368,22.63368,22.63368,30.63776,30.63776,30.63776,37.58416,37.58416,37.58416,38.36716,38.36716,38.36716,9.398329,9.398329,9.398329,9.518875,9.518875,9.518875,11.87744,11.87744,11.87744,9.644506,9.644506,9.644506,9.398329,9.398329,9.398329,0.8110524,stand
-10.45457,-10.45457,-10.45457,-18.82828,-18.82828,-18.82828,-15.79387,-15.79387,-15.79387,-10.49572,-10.49572,-10.49572,-16.04847,-16.04847,-16.04847,29.84991,29.84991,29.84991,38.39015,38.39015,38.39015,38.91014,38.91014,38.91014,35.14862,35.14862,35.14862,41.68826,41.68826,41.68826,19.81281,19.81281,19.81281,16.15462,16.15462,16.15462,3.53727,3.53727,3.53727,9.185457,9.185457,9.185457,12.33343,12.33343,12.33343,-3.588927,-3.588927,-3.588927,-9.17831,-9.17831,-9.17831,-7.804335,-7.804335,-7.804335,-15.41363,-15.41363,-15.41363,22.54848,22.54848,22.54848,30.49806,30.49806,30.49806,37.50076,37.50076,37.50076,38.36665,38.36665,38.36665,9.258712,9.258712,9.258712,9.369246,9.369246,9.369246,11.86102,11.86102,11.86102,9.697671,9.697671,9.697671,9.258712,9.258712,9.258712,0.8152356,stand
-10.77816,-10.77816,-10.77816,-19.22878,-19.22878,-19.22878,-16.13954,-16.13954,-16.13954,-10.89639,-10.89639,-10.89639,-16.17405,-16.17405,-16.17405,29.55817,29.55817,29.55817,38.05652,38.05652,38.05652,38.76732,38.76732,38.76732,35.06621,35.06621,35.06621,41.6664,41.6664,41.6664,19.65331,19.65331,19.65331,16.09942,16.09942,16.09942,3.454517,3.454517,3.454517,9.086115,9.086115,9.086115,12.5627,12.5627,12.5627,-3.861441,-3.861441,-3.861441,-9.305079,-9.305079,-9.305079,-7.784445,-7.784445,-7.784445,-15.07911,-15.07911,-15.07911,22.42028,22.42028,22.42028,30.21185,30.21185,30.21185,37.44918,37.44918,37.44918,38.42942,38.42942,38.42942,8.963409,8.963409,8.963409,9.121415,9.121415,9.121415,11.74226,11.74226,11.74226,9.390005,9.390005,9.390005,8.963409,8.963409,8.963409,0.8222701,stand
-11.10078,-11.10078,-11.10078,-19.68547,-19.68547,-19.68547,-16.66075,-16.66075,-16.66075,-11.30098,-11.30098,-11.30098,-16.55474,-16.55474,-16.55474,29.19454,29.19454,29.19454,37.95833,37.95833,37.95833,38.49866,38.49866,38.49866,34.6915,34.6915,34.6915,41.30949,41.30949,41.30949,19.33171,19.33171,19.33171,15.77853,15.77853,15.77853,3.009453,3.009453,3.009453,8.53368,8.53368,8.53368,11.89734,11.89734,11.89734,-3.947195,-3.947195,-3.947195,-9.366916,-9.366916,-9.366916,-7.832865,-7.832865,-7.832865,-15.11751,-15.11751,-15.11751,22.28824,22.28824,22.28824,30.14136,30.14136,30.14136,37.43969,37.43969,37.43969,38.50738,38.50738,38.50738,8.857897,8.857897,8.857897,9.01421,9.01421,9.01421,11.36012,11.36012,11.36012,9.046882,9.046882,9.046882,8.857897,8.857897,8.857897,0.8210602,stand
-11.44534,-11.44534,-11.44534,-20.37508,-20.37508,-20.37508,-17.2706,-17.2706,-17.2706,-11.91515,-11.91515,-11.91515,-17.07713,-17.07713,-17.07713,29.21109,29.21109,29.21109,37.88113,37.88113,37.88113,38.29571,38.29571,38.29571,34.31229,34.31229,34.31229,40.97127,40.97127,40.97127,19.22508,19.22508,19.22508,15.27609,15.27609,15.27609,2.785242,2.785242,2.785242,7.966143,7.966143,7.966143,11.3324,11.3324,11.3324,-4.258204,-4.258204,-4.258204,-9.268394,-9.268394,-9.268394,-7.666048,-7.666048,-7.666048,-14.83866,-14.83866,-14.83866,21.89918,21.89918,21.89918,29.79647,29.79647,29.79647,37.29367,37.29367,37.29367,38.53156,38.53156,38.53156,8.484508,8.484508,8.484508,8.652496,8.652496,8.652496,11.17381,11.17381,11.17381,8.882875,8.882875,8.882875,8.484508,8.484508,8.484508,0.8266887,stand
-11.68083,-11.68083,-11.68083,-20.72121,-20.72121,-20.72121,-17.58599,-17.58599,-17.58599,-12.25299,-12.25299,-12.25299,-17.37518,-17.37518,-17.37518,29.27499,29.27499,29.27499,37.82214,37.82214,37.82214,38.17097,38.17097,38.17097,34.11318,34.11318,34.11318,40.78988,40.78988,40.78988,19.1576,19.1576,19.1576,14.96047,14.96047,14.96047,2.765934,2.765934,2.765934,7.606568,7.606568,7.606568,11.02445,11.02445,11.02445,-4.41411,-4.41411,-4.41411,-9.226021,-9.226021,-9.226021,-7.573322,-7.573322,-7.573322,-14.74299,-14.74299,-14.74299,21.6792,21.6792,21.6792,29.59106,29.59106,29.59106,37.21225,37.21225,37.21225,38.53419,38.53419,38.53419,8.27563,8.27563,8.27563,8.454088,8.454088,8.454088,11.1077,11.1077,11.1077,8.797082,8.797082,8.797082,8.27563,8.27563,8.27563,0.8276596,stand
-11.86735,-11.86735,-11.86735,-20.91887,-20.91887,-20.91887,-17.99789,-17.99789,-17.99789,-12.57192,-12.57192,-12.57192,-17.79652,-17.79652,-17.79652,28.9934,28.9934,28.9934,37.67612,37.67612,37.67612,37.86896,37.86896,37.86896,33.60577,33.60577,33.60577,40.37031,40.37031,40.37031,18.81976,18.81976,18.81976,14.4213,14.4213,14.4213,2.285901,2.285901,2.285901,7.164951,7.164951,7.164951,10.48717,10.48717,10.48717,-4.523632,-4.523632,-4.523632,-9.298426,-9.298426,-9.298426,-7.59897,-7.59897,-7.59897,-14.85583,-14.85583,-14.85583,21.57323,21.57323,21.57323,29.46828,29.46828,29.46828,37.22171,37.22171,37.22171,38.62717,38.62717,38.62717,8.139725,8.139725,8.139725,8.332262,8.332262,8.332262,10.69871,10.69871,10.69871,8.563025,8.563025,8.563025,8.139725,8.139725,8.139725,0.8284264,stand
-11.84922,-11.84922,-11.84922,-21.13857,-21.13857,-21.13857,-18.38273,-18.38273,-18.38273,-12.88606,-12.88606,-12.88606,-18.27241,-18.27241,-18.27241,28.73247,28.73247,28.73247,37.69952,37.69952,37.69952,37.63152,37.63152,37.63152,33.0645,33.0645,33.0645,39.98402,39.98402,39.98402,18.2921,18.2921,18.2921,13.92393,13.92393,13.92393,1.92736,1.92736,1.92736,6.79806,6.79806,6.79806,9.978182,9.978182,9.978182,-4.477454,-4.477454,-4.477454,-9.344023,-9.344023,-9.344023,-7.827073,-7.827073,-7.827073,-14.90908,-14.90908,-14.90908,21.61487,21.61487,21.61487,29.40286,29.40286,29.40286,37.21199,37.21199,37.21199,38.72517,38.72517,38.72517,8.209356,8.209356,8.209356,8.389031,8.389031,8.389031,10.25348,10.25348,10.25348,8.441627,8.441627,8.441627,8.209356,8.209356,8.209356,0.8281443,stand
-11.84609,-11.84609,-11.84609,-21.252,-21.252,-21.252,-18.58184,-18.58184,-18.58184,-13.05149,-13.05149,-13.05149,-18.52554,-18.52554,-18.52554,28.57775,28.57775,28.57775,37.70199,37.70199,37.70199,37.49414,37.49414,37.49414,32.7682,32.7682,32.7682,39.76858,39.76858,39.76858,18.21751,18.21751,18.21751,13.65184,13.65184,13.65184,1.779758,1.779758,1.779758,6.597467,6.597467,6.597467,9.722801,9.722801,9.722801,-4.452253,-4.452253,-4.452253,-9.36825,-9.36825,-9.36825,-7.943465,-7.943465,-7.943465,-14.92715,-14.92715,-14.92715,21.63039,21.63039,21.63039,29.3706,29.3706,29.3706,37.21537,37.21537,37.21537,38.77438,38.77438,38.77438,8.248119,8.248119,8.248119,8.418594,8.418594,8.418594,10.14771,10.14771,10.14771,8.365831,8.365831,8.365831,8.248119,8.248119,8.248119,0.8288147,stand
-11.78113,-11.78113,-11.78113,-21.23409,-21.23409,-21.23409,-18.78106,-18.78106,-18.78106,-13.18845,-13.18845,-13.18845,-18.8239,-18.8239,-18.8239,28.27522,28.27522,28.27522,37.71152,37.71152,37.71152,37.43261,37.43261,37.43261,32.56303,32.56303,32.56303,39.61575,39.61575,39.61575,17.96717,17.96717,17.96717,13.36582,13.36582,13.36582,1.699417,1.699417,1.699417,6.346355,6.346355,6.346355,9.343849,9.343849,9.343849,-4.433687,-4.433687,-4.433687,-9.430873,-9.430873,-9.430873,-7.848302,-7.848302,-7.848302,-14.66909,-14.66909,-14.66909,21.6079,21.6079,21.6079,29.30186,29.30186,29.30186,37.18776,37.18776,37.18776,38.78712,38.78712,38.78712,8.306924,8.306924,8.306924,8.447016,8.447016,8.447016,9.995143,9.995143,9.995143,8.247047,8.247047,8.247047,8.306924,8.306924,8.306924,0.8312262,stand
-11.66028,-11.66028,-11.66028,-21.26993,-21.26993,-21.26993,-19.04149,-19.04149,-19.04149,-13.35427,-13.35427,-13.35427,-19.17323,-19.17323,-19.17323,27.9466,27.9466,27.9466,37.7737,37.7737,37.7737,37.25368,37.25368,37.25368,32.16656,32.16656,32.16656,39.30429,39.30429,39.30429,17.89282,17.89282,17.89282,12.87003,12.87003,12.87003,1.503549,1.503549,1.503549,5.937883,5.937883,5.937883,8.749952,8.749952,8.749952,-4.344072,-4.344072,-4.344072,-9.457297,-9.457297,-9.457297,-7.636993,-7.636993,-7.636993,-14.56663,-14.56663,-14.56663,21.66922,21.66922,21.66922,29.32576,29.32576,29.32576,37.21271,37.21271,37.21271,38.78628,38.78628,38.78628,8.451521,8.451521,8.451521,8.557047,8.557047,8.557047,9.864941,9.864941,9.864941,8.143158,8.143158,8.143158,8.451521,8.451521,8.451521,0.8306584,stand
-11.58761,-11.58761,-11.58761,-21.22185,-21.22185,-21.22185,-19.25714,-19.25714,-19.25714,-13.53643,-13.53643,-13.53643,-19.50626,-19.50626,-19.50626,27.74783,27.74783,27.74783,37.81192,37.81192,37.81192,37.14914,37.14914,37.14914,31.88919,31.88919,31.88919,39.07716,39.07716,39.07716,17.54098,17.54098,17.54098,12.3873,12.3873,12.3873,1.407381,1.407381,1.407381,5.536454,5.536454,5.536454,8.218931,8.218931,8.218931,-4.23644,-4.23644,-4.23644,-9.508844,-9.508844,-9.508844,-7.694769,-7.694769,-7.694769,-14.5515,-14.5515,-14.5515,21.76427,21.76427,21.76427,29.38154,29.38154,29.38154,37.16452,37.16452,37.16452,38.74912,38.74912,38.74912,8.689614,8.689614,8.689614,8.726766,8.726766,8.726766,9.622659,9.622659,9.622659,8.080106,8.080106,8.080106,8.689614,8.689614,8.689614,0.8369695,stand
-11.85105,-11.85105,-11.85105,-21.22154,-21.22154,-21.22154,-19.48267,-19.48267,-19.48267,-13.93481,-13.93481,-13.93481,-19.77755,-19.77755,-19.77755,28.10332,28.10332,28.10332,37.87505,37.87505,37.87505,36.97187,36.97187,36.97187,31.58339,31.58339,31.58339,38.79489,38.79489,38.79489,17.66007,17.66007,17.66007,12.15399,12.15399,12.15399,1.481468,1.481468,1.481468,5.282508,5.282508,5.282508,8.125995,8.125995,8.125995,-4.151378,-4.151378,-4.151378,-9.485298,-9.485298,-9.485298,-7.557315,-7.557315,-7.557315,-14.82876,-14.82876,-14.82876,21.84399,21.84399,21.84399,29.37431,29.37431,29.37431,37.22253,37.22253,37.22253,38.67371,38.67371,38.67371,8.919128,8.919128,8.919128,8.882715,8.882715,8.882715,9.716874,9.716874,9.716874,8.126141,8.126141,8.126141,8.919128,8.919128,8.919128,0.834587,stand
-11.93095,-11.93095,-11.93095,-21.29474,-21.29474,-21.29474,-19.63034,-19.63034,-19.63034,-14.23255,-14.23255,-14.23255,-19.96689,-19.96689,-19.96689,28.40932,28.40932,28.40932,37.85944,37.85944,37.85944,36.8731,36.8731,36.8731,31.52392,31.52392,31.52392,38.67807,38.67807,38.67807,17.83249,17.83249,17.83249,12.15053,12.15053,12.15053,1.682048,1.682048,1.682048,5.323445,5.323445,5.323445,8.220018,8.220018,8.220018,-4.156673,-4.156673,-4.156673,-9.454432,-9.454432,-9.454432,-7.42855,-7.42855,-7.42855,-14.90534,-14.90534,-14.90534,21.39055,21.39055,21.39055,29.35716,29.35716,29.35716,37.19276,37.19276,37.19276,38.49229,38.49229,38.49229,8.909269,8.909269,8.909269,8.763103,8.763103,8.763103,9.903082,9.903082,9.903082,8.239186,8.239186,8.239186,8.909269,8.909269,8.909269,0.8318206,stand
-11.8646,-11.8646,-11.8646,-21.3102,-21.3102,-21.3102,-19.80403,-19.80403,-19.80403,-14.45245,-14.45245,-14.45245,-20.26762,-20.26762,-20.26762,28.45262,28.45262,28.45262,37.93169,37.93169,37.93169,36.89605,36.89605,36.89605,31.6118,31.6118,31.6118,38.70644,38.70644,38.70644,17.9166,17.9166,17.9166,12.09354,12.09354,12.09354,1.87864,1.87864,1.87864,5.316544,5.316544,5.316544,8.112189,8.112189,8.112189,-4.125431,-4.125431,-4.125431,-9.447618,-9.447618,-9.447618,-7.403031,-7.403031,-7.403031,-14.77938,-14.77938,-14.77938,21.18491,21.18491,21.18491,29.30066,29.30066,29.30066,37.17069,37.17069,37.17069,38.47439,38.47439,38.47439,8.933533,8.933533,8.933533,8.731636,8.731636,8.731636,10.04464,10.04464,10.04464,8.294008,8.294008,8.294008,8.933533,8.933533,8.933533,0.832709,stand
-11.85397,-11.85397,-11.85397,-21.31659,-21.31659,-21.31659,-19.88712,-19.88712,-19.88712,-14.57949,-14.57949,-14.57949,-20.40841,-20.40841,-20.40841,28.49596,28.49596,28.49596,37.96351,37.96351,37.96351,36.9011,36.9011,36.9011,31.65629,31.65629,31.65629,38.71677,38.71677,38.71677,17.98477,17.98477,17.98477,12.09195,12.09195,12.09195,1.988254,1.988254,1.988254,5.335818,5.335818,5.335818,8.08634,8.08634,8.08634,-4.106783,-4.106783,-4.106783,-9.434923,-9.434923,-9.434923,-7.395671,-7.395671,-7.395671,-14.70274,-14.70274,-14.70274,21.08487,21.08487,21.08487,29.26993,29.26993,29.26993,37.15756,37.15756,37.15756,38.48289,38.48289,38.48289,8.953219,8.953219,8.953219,8.721132,8.721132,8.721132,10.13649,10.13649,10.13649,8.320997,8.320997,8.320997,8.953219,8.953219,8.953219,0.8332022,stand
-11.78735,-11.78735,-11.78735,-21.31144,-21.31144,-21.31144,-19.89961,-19.89961,-19.89961,-14.62506,-14.62506,-14.62506,-20.50623,-20.50623,-20.50623,28.53768,28.53768,28.53768,38.05243,38.05243,38.05243,36.99498,36.99498,36.99498,31.82391,31.82391,31.82391,38.81948,38.81948,38.81948,18.13874,18.13874,18.13874,12.23312,12.23312,12.23312,2.167841,2.167841,2.167841,5.485444,5.485444,5.485444,8.160335,8.160335,8.160335,-4.081129,-4.081129,-4.081129,-9.386242,-9.386242,-9.386242,-7.319276,-7.319276,-7.319276,-14.61387,-14.61387,-14.61387,21.03739,21.03739,21.03739,29.25422,29.25422,29.25422,37.14335,37.14335,37.14335,38.44256,38.44256,38.44256,9.005676,9.005676,9.005676,8.741904,8.741904,8.741904,10.31444,10.31444,10.31444,8.375162,8.375162,8.375162,9.005676,9.005676,9.005676,0.8333837,stand
